"Gene_ID","Module"
"gene-GRAMD2B|GRAMD2B","lightcyan1"
"gene-LOC140681722|LOC140681722","steelblue"
"gene-ALDH7A1|ALDH7A1","pink"
"gene-LOC140681933|LOC140681933","yellow"
"gene-LOC140681688|LOC140681688","brown"
"gene-LOC140681932|LOC140681932","pink"
"gene-LOC140681787|LOC140681787","pink"
"gene-LOC140681934|LOC140681934","pink"
"gene-FEM1C|FEM1C","turquoise"
"gene-LOC140681904|LOC140681904","floralwhite"
"gene-LOC115490934|LOC115490934","darkred"
"gene-CCDC112|CCDC112","turquoise"
"gene-PGGT1B|PGGT1B","thistle2"
"gene-TRIM36|TRIM36","blue"
"gene-KCNN2|KCNN2","skyblue"
"gene-LOC140681840|LOC140681840","black"
"gene-LOC121468179|LOC121468179","lightsteelblue1"
"gene-YTHDC2|YTHDC2","yellow"
"gene-LOC115491124|LOC115491124","lightyellow"
"gene-LOC140681900|LOC140681900","yellow"
"gene-ELAVL2|ELAVL2","tan"
"gene-LOC121468217|LOC121468217","skyblue"
"gene-TUSC1|TUSC1","greenyellow"
"gene-LOC101233072|LOC101233072","grey"
"gene-CAAP1|CAAP1","turquoise"
"gene-PLAA|PLAA","red"
"gene-LOC140681783|LOC140681783","black"
"gene-IFT74|IFT74","black"
"gene-LRRC19|LRRC19","brown"
"gene-TEK|TEK","darkgrey"
"gene-LOC121468144|LOC121468144","violet"
"gene-LOC115491242|LOC115491242","purple"
"gene-LOC115491125|LOC115491125","black"
"gene-C9orf72|C9orf72","purple"
"gene-LOC121468093|LOC121468093","orangered4"
"gene-CORO2A|CORO2A","brown"
"gene-TBC1D2|TBC1D2","cyan"
"gene-LOC121468111|LOC121468111","grey"
"gene-ELP1|ELP1","turquoise"
"gene-APTX|APTX","blue"
"gene-DNAJA1|DNAJA1","blue"
"gene-SMU1|SMU1","brown"
"gene-B4GALT1|B4GALT1","turquoise"
"gene-HEMGN|HEMGN","green"
"gene-FOXE1|FOXE1","turquoise"
"gene-XPA|XPA","red"
"gene-MIR2954|MIR2954","salmon"
"gene-TSTD2|TSTD2","red"
"gene-TMOD1|TMOD1","blue"
"gene-TDRD7|TDRD7","brown"
"gene-NCBP1|NCBP1","turquoise"
"gene-DGKQ|DGKQ","ivory"
"gene-LOC140681954|LOC140681954","ivory"
"gene-ACO1|ACO1","red"
"gene-RIGI|RIGI","purple"
"gene-LOC100217918|LOC100217918","purple"
"gene-LOC100218902|LOC100218902","green"
"gene-MTAP|MTAP","darkgreen"
"gene-MCCC2|MCCC2","brown"
"gene-BDP1|BDP1","red"
"gene-SERF1A|SERF1A","sienna3"
"gene-SMN1|SMN1","darkred"
"gene-GTF2H2|GTF2H2","darkgreen"
"gene-LOC115490980|LOC115490980","brown"
"gene-MARVELD2|MARVELD2","turquoise"
"gene-ARK2C|ARK2C","yellow"
"gene-ARK2N|ARK2N","turquoise"
"gene-HAUS1|HAUS1","grey"
"gene-ATP5F1A|ATP5F1A","brown"
"gene-PSTPIP2|PSTPIP2","green"
"gene-EPG5|EPG5","darkmagenta"
"gene-SIGLEC15|SIGLEC15","darkred"
"gene-LOC140681961|LOC140681961","brown"
"gene-SETBP1|SETBP1","yellow"
"gene-LOC115491138|LOC115491138","red"
"gene-LOC140681957|LOC140681957","green"
"gene-LOC121468156|LOC121468156","red"
"gene-SYT4|SYT4","red"
"gene-RIT2|RIT2","thistle2"
"gene-LOC116806848|LOC116806848","lightyellow"
"gene-PIK3C3|PIK3C3","brown"
"gene-KIAA1328|KIAA1328","lightgreen"
"gene-TPGS2|TPGS2","yellow"
"gene-LOC100226213|LOC100226213","blue"
"gene-LOC100228082|LOC100228082","green"
"gene-NOL6|NOL6","red"
"gene-UBE2R2|UBE2R2","turquoise"
"gene-UBAP2|UBAP2","tan"
"gene-DCAF12|DCAF12","brown"
"gene-LOC140681716|LOC140681716","blue"
"gene-LOC140681714|LOC140681714","grey"
"gene-LOC140681717|LOC140681717","blue"
"gene-LOC115491043|LOC115491043","blue"
"gene-LOC115491042|LOC115491042","blue"
"gene-LOC105760863|LOC105760863","blue"
"gene-UBAP1|UBAP1","coral1"
"gene-KIF24|KIF24","plum1"
"gene-NUDT2|NUDT2","yellow"
"gene-LOC105760850|LOC105760850","lightcyan"
"gene-MYORG|MYORG","salmon"
"gene-LOC115490997|LOC115490997","pink"
"gene-FAM219A|FAM219A","turquoise"
"gene-DNAI1|DNAI1","green"
"gene-ENHO|ENHO","lightgreen"
"gene-RPP25L|RPP25L","darkred"
"gene-DCTN3|DCTN3","greenyellow"
"gene-ARID3C|ARID3C","blue"
"gene-GALT|GALT","red"
"gene-SIGMAR1|SIGMAR1","turquoise"
"gene-CNTFR|CNTFR","red"
"gene-IL11RA|IL11RA","lightgreen"
"gene-CCL19|CCL19","purple"
"gene-PHF24|PHF24","orange"
"gene-CCL21|CCL21","purple"
"gene-DNAJB5|DNAJB5","blue"
"gene-VCP|VCP","turquoise"
"gene-FANCG|FANCG","darkslateblue"
"gene-PIGO|PIGO","red"
"gene-ATOSB|ATOSB","darkturquoise"
"gene-STOML2|STOML2","greenyellow"
"gene-UNC13B|UNC13B","white"
"gene-LOC100221408|LOC100221408","brown"
"gene-RUSC2|RUSC2","yellowgreen"
"gene-LOC101233989|LOC101233989","blue"
"gene-LOC115491050|LOC115491050","turquoise"
"gene-TESK1|TESK1","turquoise"
"gene-LOC115491116|LOC115491116","green"
"gene-LOC100226145|LOC100226145","skyblue3"
"gene-TMEM8B|TMEM8B","paleturquoise"
"gene-TAF1C|TAF1C","black"
"gene-HINT2|HINT2","floralwhite"
"gene-NPR2|NPR2","blue"
"gene-RGP1|RGP1","brown"
"gene-LOC100218507|LOC100218507","cyan"
"gene-LOC115491279|LOC115491279","cyan"
"gene-LOC100220412|LOC100220412","blue"
"gene-LOC115491181|LOC115491181","green"
"gene-TLN1|TLN1","green"
"gene-CREB3|CREB3","midnightblue"
"gene-TPM2|TPM2","green"
"gene-LOC115491018|LOC115491018","yellow"
"gene-LOC115491017|LOC115491017","turquoise"
"gene-LOC100226207|LOC100226207","greenyellow"
"gene-LOC105760853|LOC105760853","tan"
"gene-ARHGEF39|ARHGEF39","green"
"gene-MRPL17|MRPL17","magenta"
"gene-CCBE1|CCBE1","lavenderblush3"
"gene-PMAIP1|PMAIP1","blue"
"gene-PDZD2|PDZD2","tan"
"gene-GOLPH3|GOLPH3","sienna3"
"gene-MTMR12|MTMR12","yellow"
"gene-ZFR|ZFR","red"
"gene-SUB1|SUB1","brown"
"gene-LOC115491015|LOC115491015","salmon"
"gene-NPR3|NPR3","yellow"
"gene-TARS1|TARS1","turquoise"
"gene-ADAMTS12|ADAMTS12","blue"
"gene-RXFP3|RXFP3","pink"
"gene-SLC45A2|SLC45A2","yellowgreen"
"gene-AMACR|AMACR","brown"
"gene-RAI14|RAI14","yellow"
"gene-LOC140681869|LOC140681869","salmon"
"gene-LOC140681868|LOC140681868","darkorange"
"gene-RAD1|RAD1","turquoise"
"gene-BRIX1|BRIX1","darkgreen"
"gene-DNAJC21|DNAJC21","turquoise"
"gene-AGXT2|AGXT2","grey"
"gene-PRLR|PRLR","salmon"
"gene-IL7R|IL7R","darkorange"
"gene-CAPSL|CAPSL","blue"
"gene-LMBRD2|LMBRD2","turquoise"
"gene-SKP2|SKP2","turquoise"
"gene-NADK2|NADK2","pink"
"gene-RANBP3L|RANBP3L","darkseagreen4"
"gene-SLC1A3|SLC1A3","orange"
"gene-NIPBL|NIPBL","blue"
"gene-LOC105760861|LOC105760861","steelblue"
"gene-LOC140681728|LOC140681728","yellow"
"gene-CPLANE1|CPLANE1","grey"
"gene-NUP155|NUP155","red"
"gene-WDR70|WDR70","purple"
"gene-EGFLAM|EGFLAM","blue"
"gene-LOC100223352|LOC100223352","salmon"
"gene-LOC105760857|LOC105760857","green"
"gene-RICTOR|RICTOR","yellow"
"gene-FYB1|FYB1","green"
"gene-DAB2|DAB2","black"
"gene-C9|C9","turquoise"
"gene-PTGER4|PTGER4","green"
"gene-TTC33|TTC33","brown"
"gene-PRKAA1|PRKAA1","red"
"gene-RPL37|RPL37","magenta"
"gene-C7|C7","plum1"
"gene-C6|C6","blue"
"gene-PLCXD3|PLCXD3","yellow"
"gene-LOC140681697|LOC140681697","royalblue"
"gene-OXCT1|OXCT1","tan"
"gene-LOC116806790|LOC116806790","blue"
"gene-LOC116806788|LOC116806788","darkorange"
"gene-RIMOC1|RIMOC1","cyan"
"gene-FBXO4|FBXO4","black"
"gene-GHR|GHR","brown"
"gene-ZNF131|ZNF131","blue"
"gene-CCDC152|CCDC152","magenta"
"gene-SELENOP|SELENOP","turquoise"
"gene-LOC140681719|LOC140681719","yellow"
"gene-TMEM267|TMEM267","ivory"
"gene-NIM1K|NIM1K","ivory"
"gene-HMGCS1|HMGCS1","ivory"
"gene-LOC140681705|LOC140681705","yellow"
"gene-CCL28|CCL28","salmon"
"gene-NNT|NNT","brown"
"gene-CZH5orf34|CZH5orf34","grey"
"gene-PAIP1|PAIP1","turquoise"
"gene-FGF10|FGF10","red"
"gene-MRPS30|MRPS30","saddlebrown"
"gene-LOC115491144|LOC115491144","darkturquoise"
"gene-HCN1|HCN1","orangered4"
"gene-EMB|EMB","grey60"
"gene-PARP8|PARP8","green"
"gene-ITGA1|ITGA1","turquoise"
"gene-PELO|PELO","greenyellow"
"gene-ITGA2|ITGA2","blue"
"gene-MOCS2|MOCS2","black"
"gene-LOC101233531|LOC101233531","blue"
"gene-FST|FST","midnightblue"
"gene-NDUFS4|NDUFS4","darkred"
"gene-ARL15|ARL15","lavenderblush3"
"gene-SNX18|SNX18","skyblue3"
"gene-LOC121468163|LOC121468163","grey60"
"gene-LOC115491031|LOC115491031","yellow"
"gene-ESM1|ESM1","black"
"gene-LOC115491084|LOC115491084","lightcyan"
"gene-GZMA|GZMA","green"
"gene-GPX8|GPX8","grey"
"gene-LOC140681842|LOC140681842","pink"
"gene-DHX29|DHX29","pink"
"gene-MTREX|MTREX","thistle2"
"gene-PLPP1|PLPP1","brown"
"gene-SLC38A9|SLC38A9","turquoise"
"gene-DDX4|DDX4","turquoise"
"gene-IL6ST|IL6ST","lightgreen"
"gene-ANKRD55|ANKRD55","grey"
"gene-LOC140681920|LOC140681920","lightsteelblue1"
"gene-LOC121468203|LOC121468203","grey"
"gene-LOC116806751|LOC116806751","green"
"gene-MAP3K1|MAP3K1","royalblue"
"gene-SETD9|SETD9","black"
"gene-MIER3|MIER3","cyan"
"gene-GPBP1|GPBP1","blue"
"gene-LOC140681967|LOC140681967","greenyellow"
"gene-PLK2|PLK2","coral1"
"gene-RAB3C|RAB3C","lightcyan"
"gene-PDE4D|PDE4D","lightcyan"
"gene-DEPDC1B|DEPDC1B","green"
"gene-ELOVL7|ELOVL7","blue"
"gene-ERCC8|ERCC8","salmon"
"gene-NDUFAF2|NDUFAF2","greenyellow"
"gene-SMIM15|SMIM15","ivory"
"gene-ZSWIM6|ZSWIM6","blue"
"gene-LOC115491283|LOC115491283","black"
"gene-KIF2A|KIF2A","turquoise"
"gene-IPO11|IPO11","brown"
"gene-LOC100190031|LOC100190031","grey"
"gene-LRRC70|LRRC70","yellow"
"gene-LOC140681702|LOC140681702","blue"
"gene-RNF180|RNF180","pink"
"gene-RGS7BP|RGS7BP","midnightblue"
"gene-SREK1IP1|SREK1IP1","red"
"gene-CWC27|CWC27","brown"
"gene-LOC140681703|LOC140681703","magenta"
"gene-ADAMTS6|ADAMTS6","grey"
"gene-CENPK|CENPK","brown"
"gene-PPWD1|PPWD1","lightcyan"
"gene-TRIM23|TRIM23","red"
"gene-NLN|NLN","yellow"
"gene-TRAPPC13|TRAPPC13","plum1"
"gene-SHLD3|SHLD3","turquoise"
"gene-SGTB|SGTB","darkturquoise"
"gene-LOC115491224|LOC115491224","yellow"
"gene-ERBIN|ERBIN","turquoise"
"gene-LOC115490970|LOC115490970","lightcyan"
"gene-SREK1|SREK1","yellow"
"gene-LOC115491052|LOC115491052","purple"
"gene-MAST4|MAST4","tan"
"gene-LOC140681889|LOC140681889","cyan"
"gene-PIK3R1|PIK3R1","turquoise"
"gene-GOLM1|GOLM1","white"
"gene-NAA35|NAA35","brown"
"gene-LOC121468223|LOC121468223","salmon"
"gene-AGTPBP1|AGTPBP1","darkseagreen4"
"gene-NTRK2|NTRK2","grey"
"gene-RMI1|RMI1","yellow"
"gene-KIF27|KIF27","white"
"gene-FRMD3|FRMD3","violet"
"gene-HNRNPK|HNRNPK","turquoise"
"gene-QNG1|QNG1","darkgrey"
"gene-UBQLN1|UBQLN1","turquoise"
"gene-IDNK|IDNK","brown"
"gene-RASEF|RASEF","lightgreen"
"gene-LOC100221996|LOC100221996","maroon"
"gene-LOC100229224|LOC100229224","blue"
"gene-PSAT1|PSAT1","turquoise"
"gene-CEP78|CEP78","black"
"gene-LOC100230245|LOC100230245","red"
"gene-VPS13A|VPS13A","purple"
"gene-PRUNE2|PRUNE2","pink"
"gene-GCNT1|GCNT1","yellow"
"gene-RFK|RFK","brown"
"gene-LOC105760871|LOC105760871","grey60"
"gene-LOC140681835|LOC140681835","white"
"gene-LOC116806615|LOC116806615","blue"
"gene-LOC140681780|LOC140681780","blue"
"gene-LOC140681885|LOC140681885","ivory"
"gene-LOC140681781|LOC140681781","green"
"gene-LOC116807240|LOC116807240","grey"
"gene-LOC116807245|LOC116807245","darkgreen"
"gene-LOC140681849|LOC140681849","darkgreen"
"gene-LOC140682001|LOC140682001","black"
"gene-LOC140681926|LOC140681926","yellow"
"gene-LOC140682013|LOC140682013","lightsteelblue1"
"gene-LOC121469057|LOC121469057","darkgreen"
"gene-LOC140681811|LOC140681811","grey60"
"gene-LOC140682015|LOC140682015","ivory"
"gene-LOC140681866|LOC140681866","purple"
"gene-LOC140682016|LOC140682016","darkorange"
"gene-LOC140682017|LOC140682017","lightcyan1"
"gene-LOC115491170|LOC115491170","darkgreen"
"gene-SERINC5|SERINC5","pink"
"gene-THBS4|THBS4","pink"
"gene-MTX3|MTX3","red"
"gene-LOC140681812|LOC140681812","blue"
"gene-CMYA5|CMYA5","darkolivegreen"
"gene-TENT2|TENT2","turquoise"
"gene-HOMER1|HOMER1","grey"
"gene-JMY|JMY","midnightblue"
"gene-ARSB|ARSB","turquoise"
"gene-LOC115491171|LOC115491171","grey"
"gene-LOC100221623|LOC100221623","lightpink4"
"gene-DMGDH|DMGDH","turquoise"
"gene-LHFPL2|LHFPL2","salmon"
"gene-SCAMP1|SCAMP1","brown"
"gene-LOC115491104|LOC115491104","darkorange"
"gene-AP3B1|AP3B1","turquoise"
"gene-LOC115491172|LOC115491172","pink"
"gene-LOC116806744|LOC116806744","grey"
"gene-TBCA|TBCA","greenyellow"
"gene-WDR41|WDR41","black"
"gene-PDE8B|PDE8B","violet"
"gene-AGGF1|AGGF1","brown"
"gene-F2RL1|F2RL1","salmon"
"gene-F2R|F2R","yellowgreen"
"gene-IQGAP2|IQGAP2","thistle2"
"gene-F2RL2|F2RL2","thistle1"
"gene-POC5|POC5","darkorange"
"gene-POLK|POLK","blue"
"gene-LOC115490936|LOC115490936","salmon"
"gene-ANKDD1B|ANKDD1B","darkorange"
"gene-CERT1|CERT1","turquoise"
"gene-MED18|MED18","darkred"
"gene-ANKRD31|ANKRD31","darkmagenta"
"gene-HMGCR|HMGCR","brown"
"gene-LOC140681760|LOC140681760","skyblue"
"gene-GCNT4|GCNT4","blue"
"gene-FAM169A|FAM169A","lightcyan"
"gene-GFM2|GFM2","turquoise"
"gene-NSA2|NSA2","black"
"gene-HEXB|HEXB","lightcyan1"
"gene-ENC1|ENC1","turquoise"
"gene-ARHGEF28|ARHGEF28","black"
"gene-UTP15|UTP15","brown"
"gene-ANKRA2|ANKRA2","turquoise"
"gene-BTF3|BTF3","magenta"
"gene-TMEM171|TMEM171","lightcyan1"
"gene-FCHO2|FCHO2","yellow"
"gene-TNPO1|TNPO1","turquoise"
"gene-LOC140681762|LOC140681762","grey"
"gene-ZNF366|ZNF366","darkslateblue"
"gene-PTCD2|PTCD2","magenta"
"gene-MRPS27|MRPS27","brown"
"gene-MAP1B|MAP1B","orange"
"gene-TMEM252|TMEM252","green"
"gene-PGM5|PGM5","green"
"gene-ZNG1A|ZNG1A","black"
"gene-DOCK8|DOCK8","green"
"gene-KANK1|KANK1","pink"
"gene-LOC140681853|LOC140681853","green"
"gene-LOC115491073|LOC115491073","grey"
"gene-SMARCA2|SMARCA2","skyblue"
"gene-LOC121468225|LOC121468225","yellow"
"gene-VLDLR|VLDLR","blue"
"gene-PUM3|PUM3","plum1"
"gene-LOC105760879|LOC105760879","brown"
"gene-LOC140681696|LOC140681696","purple"
"gene-KCNV2|KCNV2","brown"
"gene-RFX3|RFX3","lightsteelblue1"
"gene-GLIS3|GLIS3","green"
"gene-SLC1A1|SLC1A1","blue"
"gene-LOC100232251|LOC100232251","lightcyan1"
"gene-LOC100229304|LOC100229304","steelblue"
"gene-LOC115491258|LOC115491258","blue"
"gene-CDC37L1|CDC37L1","turquoise"
"gene-AK3|AK3","greenyellow"
"gene-RCL1|RCL1","turquoise"
"gene-JAK2|JAK2","brown"
"gene-CD274|CD274","purple"
"gene-RIC1|RIC1","blue"
"gene-LOC115491233|LOC115491233","salmon"
"gene-LOC100221605|LOC100221605","darkolivegreen"
"gene-ERMP1|ERMP1","brown"
"gene-MLANA|MLANA","greenyellow"
"gene-BRD10|BRD10","blue"
"gene-LOC115491092|LOC115491092","brown4"
"gene-UHRF2|UHRF2","turquoise"
"gene-LOC140681969|LOC140681969","tan"
"gene-GLDC|GLDC","lightgreen"
"gene-KDM4C|KDM4C","lightyellow"
"gene-LOC140681792|LOC140681792","steelblue"
"gene-PTPRD|PTPRD","royalblue"
"gene-LURAP1L|LURAP1L","blue"
"gene-MPDZ|MPDZ","royalblue"
"gene-NFIB|NFIB","turquoise"
"gene-ZDHHC21|ZDHHC21","tan"
"gene-CER1|CER1","violet"
"gene-FREM1|FREM1","red"
"gene-TTC39B|TTC39B","brown"
"gene-SNAPC3|SNAPC3","grey"
"gene-PSIP1|PSIP1","maroon"
"gene-CCDC171|CCDC171","mediumpurple3"
"gene-BNC2|BNC2","plum1"
"gene-LOC140682042|LOC140682042","yellow"
"gene-SH3GL2|SH3GL2","darkgrey"
"gene-ADAMTSL1|ADAMTSL1","blue"
"gene-HAUS6|HAUS6","darkseagreen4"
"gene-LOC115491290|LOC115491290","brown"
"gene-LOC140682038|LOC140682038","brown"
"gene-PLIN2|PLIN2","brown"
"gene-DENND4C|DENND4C","red"
"gene-LOC140681919|LOC140681919","darkgreen"
"gene-RPS6|RPS6","magenta"
"gene-ACER2|ACER2","grey"
"gene-SLC24A2|SLC24A2","grey"
"gene-MLLT3|MLLT3","lightcyan"
"gene-FOCAD|FOCAD","brown"
"gene-HACD4|HACD4","blue"
"gene-TJP2|TJP2","turquoise"
"gene-FXN|FXN","skyblue3"
"gene-PIP5K1B|PIP5K1B","blue"
"gene-LOC140681925|LOC140681925","darkgreen"
"gene-LOC121468205|LOC121468205","yellow"
"gene-LOC140682034|LOC140682034","white"
"gene-LOC140681876|LOC140681876","darkgreen"
"gene-LOC140681813|LOC140681813","blue"
"gene-LOC140682032|LOC140682032","darkgreen"
"gene-LOC140682018|LOC140682018","ivory"
"gene-LOC140682019|LOC140682019","darkgreen"
"gene-LOC140682020|LOC140682020","darkgreen"
"gene-LOC140682033|LOC140682033","black"
"gene-LOC116807250|LOC116807250","greenyellow"
"gene-LOC140682035|LOC140682035","black"
"gene-LOC140681844|LOC140681844","darkgreen"
"gene-LOC140682022|LOC140682022","darkgreen"
"gene-LOC140681913|LOC140681913","violet"
"gene-LOC140681916|LOC140681916","yellow"
"gene-LOC116806765|LOC116806765","darkgreen"
"gene-LOC140681906|LOC140681906","darkgreen"
"gene-LOC140681908|LOC140681908","darkgreen"
"gene-LOC140682023|LOC140682023","yellow"
"gene-LOC140681914|LOC140681914","white"
"gene-LOC116806640|LOC116806640","darkgreen"
"gene-LOC140680270|LOC140680270","red"
"gene-LOC140681907|LOC140681907","darkgreen"
"gene-LOC140680251|LOC140680251","darkgreen"
"gene-PCSK1|PCSK1","royalblue"
"gene-CAST|CAST","salmon"
"gene-FSD1L|FSD1L","yellow"
"gene-FKTN|FKTN","brown"
"gene-LOC115491012|LOC115491012","lightsteelblue1"
"gene-TMEM38B|TMEM38B","red"
"gene-LOC115491080|LOC115491080","darkslateblue"
"gene-LOC140681709|LOC140681709","lightyellow"
"gene-ZNF462|ZNF462","yellow"
"gene-RAD23B|RAD23B","turquoise"
"gene-KLF4|KLF4","blue"
"gene-LOC140680267|LOC140680267","darkgreen"
"gene-LOC140682025|LOC140682025","darkgreen"
"gene-PHAX|PHAX","turquoise"
"gene-MARCHF3|MARCHF3","red"
"gene-LMNB1|LMNB1","red"
"gene-CZH5orf63|CZH5orf63","skyblue"
"gene-LOC121468123|LOC121468123","red"
"gene-MEGF10|MEGF10","grey"
"gene-PRRC1|PRRC1","brown"
"gene-SLC12A2|SLC12A2","blue"
"gene-FBN2|FBN2","skyblue"
"gene-FN3KRP|FN3KRP","grey"
"gene-COX7C|COX7C","greenyellow"
"gene-LOC115491291|LOC115491291","brown"
"gene-EDIL3|EDIL3","grey60"
"gene-XRCC4|XRCC4","black"
"gene-TMEM167A|TMEM167A","brown"
"gene-ATG10|ATG10","purple"
"gene-RPS23|RPS23","magenta"
"gene-LOC115491136|LOC115491136","darkorange"
"gene-SSBP2|SSBP2","salmon"
"gene-ACOT12|ACOT12","cyan"
"gene-ZCCHC9|ZCCHC9","pink"
"gene-RASGRF2|RASGRF2","turquoise"
"gene-ZFYVE16|ZFYVE16","lightcyan"
"gene-MSH3|MSH3","lightgreen"
"gene-DHFR|DHFR","grey"
"gene-ANKRD34B|ANKRD34B","yellow"
"gene-FAM151B|FAM151B","lavenderblush3"
"gene-CCDC125|CCDC125","grey"
"gene-AK6|AK6","lavenderblush3"
"gene-RAD17|RAD17","grey60"
"gene-EXOSC5|EXOSC5","magenta"
"gene-EMC4|EMC4","magenta"
"gene-TOMM5|TOMM5","orangered4"
"gene-FRMPD1|FRMPD1","white"
"gene-TRMT10B|TRMT10B","darkorange2"
"gene-DCAF10|DCAF10","turquoise"
"gene-SLC25A51|SLC25A51","brown"
"gene-POLR1E|POLR1E","magenta"
"gene-ZBTB5|ZBTB5","turquoise"
"gene-GRHPR|GRHPR","greenyellow"
"gene-ZCCHC7|ZCCHC7","turquoise"
"gene-PAX5|PAX5","salmon"
"gene-MELK|MELK","green"
"gene-LOC140682088|LOC140682088","lightsteelblue1"
"gene-LOC140682089|LOC140682089","lightsteelblue1"
"gene-LOC121468907|LOC121468907","darkorange"
"gene-LOC121469058|LOC121469058","yellow"
"gene-LOC140682086|LOC140682086","yellow"
"gene-LOC140682085|LOC140682085","lightsteelblue1"
"gene-LOC140682066|LOC140682066","lightsteelblue1"
"gene-LOC140682067|LOC140682067","tan"
"gene-LOC140682072|LOC140682072","lightsteelblue1"
"gene-LOC140682063|LOC140682063","lightsteelblue1"
"gene-LOC140682062|LOC140682062","darkorange"
"gene-LOC140682064|LOC140682064","tan"
"gene-LOC140682076|LOC140682076","darkslateblue"
"gene-LOC140682077|LOC140682077","lightsteelblue1"
"gene-LOC140682087|LOC140682087","lightsteelblue1"
"gene-LOC140682078|LOC140682078","blue"
"gene-LOC140682143|LOC140682143","grey60"
"gene-LOC140682080|LOC140682080","salmon4"
"gene-LOC140682079|LOC140682079","lightsteelblue1"
"gene-LOC140682081|LOC140682081","lightsteelblue1"
"gene-LOC140682074|LOC140682074","lightsteelblue1"
"gene-LOC140682073|LOC140682073","darkturquoise"
"gene-LOC140682071|LOC140682071","lightsteelblue1"
"gene-LOC140682068|LOC140682068","blue"
"gene-LOC140682084|LOC140682084","lightsteelblue1"
"gene-LOC140682056|LOC140682056","brown"
"gene-LOC140682059|LOC140682059","white"
"gene-CPLX4|CPLX4","magenta"
"gene-GRP|GRP","magenta"
"gene-LOC121468188|LOC121468188","pink"
"gene-LOC140682065|LOC140682065","black"
"gene-LOC116806602|LOC116806602","yellow"
"gene-LOC100224698|LOC100224698","steelblue"
"gene-LOC100227584|LOC100227584","black"
"gene-LOC140682055|LOC140682055","black"
"gene-LOC140680233|LOC140680233","darkseagreen4"
"gene-LOC116807015|LOC116807015","yellow"
"gene-LOC100220790|LOC100220790","grey"
"gene-LOC140682163|LOC140682163","darkred"
"gene-LOC116806605|LOC116806605","pink"
"gene-LOC100232465|LOC100232465","pink"
"gene-LOC140680274|LOC140680274","magenta"
"gene-LOC140682138|LOC140682138","yellow"
"gene-LOC140682075|LOC140682075","green"
"gene-LOC140682130|LOC140682130","grey"
"gene-LOC121468129|LOC121468129","turquoise"
"gene-LOC140682113|LOC140682113","blue"
"gene-LOC140682112|LOC140682112","blue"
"gene-LOC116806870|LOC116806870","black"
"gene-LOC116806978|LOC116806978","honeydew1"
"gene-LOC140682123|LOC140682123","brown"
"gene-LOC116806979|LOC116806979","turquoise"
"gene-LOC140682172|LOC140682172","blue"
"gene-LOC140682129|LOC140682129","blue"
"gene-LOC140682060|LOC140682060","black"
"gene-LOC140682133|LOC140682133","plum2"
"gene-LOC121469599|LOC121469599","brown"
"gene-LOC140682168|LOC140682168","royalblue"
"gene-LOC140682160|LOC140682160","pink"
"gene-LOC140682061|LOC140682061","blue"
"gene-LOC140682096|LOC140682096","red"
"gene-LOC140682142|LOC140682142","blue"
"gene-LOC140682140|LOC140682140","blue"
"gene-LOC116806906|LOC116806906","yellow"
"gene-LOC116806905|LOC116806905","steelblue"
"gene-LOC116806904|LOC116806904","lightpink4"
"gene-LOC116806898|LOC116806898","darkorange"
"gene-LOC140682158|LOC140682158","salmon4"
"gene-LOC116806899|LOC116806899","bisque4"
"gene-LOC116806897|LOC116806897","darkorange"
"gene-LOC140682124|LOC140682124","brown"
"gene-LOC140682150|LOC140682150","plum2"
"gene-LOC140682167|LOC140682167","purple"
"gene-LOC116806986|LOC116806986","black"
"gene-LOC116806985|LOC116806985","lightcyan"
"gene-LOC140682174|LOC140682174","grey60"
"gene-LOC116806894|LOC116806894","paleturquoise"
"gene-LOC140682154|LOC140682154","magenta"
"gene-LOC116806967|LOC116806967","brown"
"gene-LOC116806641|LOC116806641","black"
"gene-LOC116806651|LOC116806651","brown"
"gene-LOC140682100|LOC140682100","brown"
"gene-LOC140682134|LOC140682134","lightcyan"
"gene-LOC100190109|LOC100190109","magenta"
"gene-LOC116806993|LOC116806993","black"
"gene-LOC116806944|LOC116806944","green"
"gene-LOC116806891|LOC116806891","black"
"gene-LOC116806996|LOC116806996","black"
"gene-LOC140682094|LOC140682094","blue"
"gene-LOC116806888|LOC116806888","yellow"
"gene-LOC116806889|LOC116806889","yellow"
"gene-LOC121468355|LOC121468355","yellow"
"gene-LOC116806871|LOC116806871","red"
"gene-LOC140682153|LOC140682153","greenyellow"
"gene-LOC100190380|LOC100190380","darkred"
"gene-LOC140682102|LOC140682102","grey"
"gene-LOC140682128|LOC140682128","black"
