"Gene_ID","Module"
"gene-TSHB|TSHB","darkred"
"gene-LOC100227863|LOC100227863","red"
"gene-SIKE1|SIKE1","brown"
"gene-CSDE1|CSDE1","turquoise"
"gene-NRAS|NRAS","green"
"gene-AMPD1|AMPD1","black"
"gene-BCAS2|BCAS2","lightcyan1"
"gene-DENND2C|DENND2C","magenta"
"gene-TRIM33|TRIM33","blue"
"gene-PFKFB2|PFKFB2","red"
"gene-YOD1|YOD1","purple"
"gene-OLFML3|OLFML3","black"
"gene-LOC140680677|LOC140680677","skyblue"
"gene-LOC100223070|LOC100223070","red"
"gene-C26H1orf116|C26H1orf116","brown"
"gene-LOC121471166|LOC121471166","lightsteelblue1"
"gene-IL10|IL10","darkorange2"
"gene-LOC115498552|LOC115498552","grey"
"gene-MAPKAPK2|MAPKAPK2","brown"
"gene-DYRK3|DYRK3","blue"
"gene-PIGR|PIGR","green"
"gene-LOC100221146|LOC100221146","green"
"gene-IKBKE|IKBKE","blue"
"gene-EIF2D|EIF2D","magenta"
"gene-RASSF5|RASSF5","blue"
"gene-SRGAP2|SRGAP2","blue"
"gene-FAM72A|FAM72A","blue"
"gene-CTSE|CTSE","grey"
"gene-RAB7B|RAB7B","blue"
"gene-SLC26A9|SLC26A9","turquoise"
"gene-PM20D1|PM20D1","mediumpurple3"
"gene-SLC41A1|SLC41A1","steelblue"
"gene-RAB29|RAB29","brown"
"gene-NUCKS1|NUCKS1","brown"
"gene-LOC140680731|LOC140680731","darkslateblue"
"gene-TANC2|TANC2","midnightblue"
"gene-ACE|ACE","blue"
"gene-LIMD2|LIMD2","blue"
"gene-DCAF7|DCAF7","brown"
"gene-MAP3K3|MAP3K3","navajowhite2"
"gene-LOC100232263|LOC100232263","cyan"
"gene-LOC100220758|LOC100220758","red"
"gene-STRADA|STRADA","turquoise"
"gene-DDX42|DDX42","paleturquoise"
"gene-CCDC47|CCDC47","brown"
"gene-RNF113A2|RNF113A2","grey60"
"gene-LOC115490769|LOC115490769","cyan"
"gene-CDC27|CDC27","green"
"gene-MAPT|MAPT","turquoise"
"gene-KANSL1|KANSL1","greenyellow"
"gene-RUNDC3A|RUNDC3A","grey"
"gene-SLC25A39|SLC25A39","yellow"
"gene-SLC4A1|SLC4A1","bisque4"
"gene-UBTF|UBTF","salmon"
"gene-ATXN7L3|ATXN7L3","pink"
"gene-TMUB2|TMUB2","yellow"
"gene-HDAC5|HDAC5","turquoise"
"gene-ASB16|ASB16","orange"
"gene-HROB|HROB","darkgreen"
"gene-G6PC3|G6PC3","grey"
"gene-LSM12|LSM12","lightcyan"
"gene-TMEM101|TMEM101","maroon"
"gene-LOC115490750|LOC115490750","grey"
"gene-LOC115490615|LOC115490615","tan"
"gene-MPP2|MPP2","sienna3"
"gene-LOC115490742|LOC115490742","pink"
"gene-SGCA|SGCA","blue"
"gene-COL1A1|COL1A1","blue"
"gene-PPP1R9B|PPP1R9B","blue"
"gene-PDK2|PDK2","magenta"
"gene-ITGA3|ITGA3","brown4"
"gene-KAT7|KAT7","red"
"gene-SLC35B1|SLC35B1","pink"
"gene-SPOP|SPOP","greenyellow"
"gene-LOC115490644|LOC115490644","turquoise"
"gene-PHB1|PHB1","yellow"
"gene-ZNF652|ZNF652","brown"
"gene-PHOSPHO1|PHOSPHO1","blue"
"gene-ABI3|ABI3","blue"
"gene-LOC121471208|LOC121471208","blue"
"gene-ATP5MC1|ATP5MC1","yellow"
"gene-UBE2Z|UBE2Z","midnightblue"
"gene-SNF8|SNF8","brown"
"gene-HOXB6|HOXB6","paleturquoise"
"gene-HOXB5|HOXB5","lightsteelblue1"
"gene-LOC140680711|LOC140680711","pink"
"gene-HOXB4|HOXB4","green"
"gene-HOXB3|HOXB3","tan"
"gene-HOXB2|HOXB2","orange"
"gene-HOXB1|HOXB1","grey"
"gene-SKAP1|SKAP1","blue"
"gene-SNX11|SNX11","yellow"
"gene-CBX1|CBX1","brown"
"gene-NFE2L1|NFE2L1","pink"
"gene-PNPO|PNPO","yellow"
"gene-CDK5RAP3|CDK5RAP3","grey60"
"gene-PRR15L|PRR15L","skyblue3"
"gene-SP2|SP2","turquoise"
"gene-SCRN2|SCRN2","turquoise"
"gene-MRPL10|MRPL10","magenta"
"gene-OSBPL7|OSBPL7","turquoise"
"gene-TBX21|TBX21","blue"
"gene-TBKBP1|TBKBP1","yellowgreen"
"gene-KPNB1|KPNB1","brown"
"gene-LOC140680745|LOC140680745","turquoise"
"gene-NPEPPS|NPEPPS","turquoise"
"gene-MRPL45|MRPL45","magenta"
"gene-GPR179|GPR179","maroon"
"gene-SOCS7|SOCS7","magenta"
"gene-ARHGAP23|ARHGAP23","blue"
"gene-SRCIN1|SRCIN1","tan"
"gene-EPOP|EPOP","tan"
"gene-MLLT6|MLLT6","lightcyan"
"gene-CISD3|CISD3","greenyellow"
"gene-PCGF2|PCGF2","magenta"
"gene-PSMB3|PSMB3","yellow"
"gene-PIP4K2B|PIP4K2B","violet"
"gene-CWC25|CWC25","turquoise"
"gene-LOC115490620|LOC115490620","black"
"gene-LOC115490725|LOC115490725","blue"
"gene-LOC121471179|LOC121471179","blue"
"gene-LOC101232986|LOC101232986","blue"
"gene-LOC121471180|LOC121471180","black"
"gene-LOC115490733|LOC115490733","blue"
"gene-LOC140680230|LOC140680230","blue"
"gene-LOC140680694|LOC140680694","blue"
"gene-LOC101233001|LOC101233001","blue"
"gene-LOC140680254|LOC140680254","blue"
"gene-DAD1|DAD1","grey60"
"gene-SDR39U1|SDR39U1","green"
"gene-LOC100223725|LOC100223725","blue"
"gene-LOC100217831|LOC100217831","plum1"
"gene-MPP3|MPP3","floralwhite"
"gene-LOC105758914|LOC105758914","blue"
"gene-DUSP3|DUSP3","violet"
"gene-SOST|SOST","grey"
"gene-DHX8|DHX8","brown"
"gene-BRCA1|BRCA1","blue"
"gene-NBR1|NBR1","red"
"gene-RND2|RND2","tan"
"gene-VAT1|VAT1","brown"
"gene-LOC115490720|LOC115490720","blue"
"gene-IFI35|IFI35","blue"
"gene-RPL27|RPL27","pink"
"gene-AOC3|AOC3","saddlebrown"
"gene-AOC2|AOC2","yellow"
"gene-LOC105758909|LOC105758909","saddlebrown"
"gene-AARSD1|AARSD1","turquoise"
"gene-RUNDC1|RUNDC1","saddlebrown"
"gene-PTGES3L|PTGES3L","green"
"gene-G6PC1|G6PC1","yellow"
"gene-WNK4|WNK4","tan"
"gene-PSME3|PSME3","green"
"gene-BECN1|BECN1","turquoise"
"gene-CNTD1|CNTD1","purple"
"gene-COA3|COA3","yellow"
"gene-VPS25|VPS25","ivory"
"gene-RAMP2|RAMP2","yellow"
"gene-CNTNAP1|CNTNAP1","brown"
"gene-EZH1|EZH1","turquoise"
"gene-PLEKHH3|PLEKHH3","greenyellow"
"gene-TUBG1|TUBG1","grey"
"gene-RETREG3|RETREG3","purple"
"gene-PSMC3IP|PSMC3IP","turquoise"
"gene-MLX|MLX","turquoise"
"gene-COASY|COASY","yellow"
"gene-NAGLU|NAGLU","yellowgreen"
"gene-ATP6V0A1|ATP6V0A1","grey"
"gene-CAVIN1|CAVIN1","yellow"
"gene-STAT3|STAT3","red"
"gene-LOC100222731|LOC100222731","darkgreen"
"gene-GHDC|GHDC","turquoise"
"gene-LOC100228479|LOC100228479","greenyellow"
"gene-LOC100190429|LOC100190429","darkgreen"
"gene-LOC100218864|LOC100218864","floralwhite"
"gene-RAB5C|RAB5C","brown"
"gene-KAT2A|KAT2A","turquoise"
"gene-DHX58|DHX58","darkorange"
"gene-LOC140680708|LOC140680708","yellow"
"gene-ODAD4|ODAD4","magenta"
"gene-ZNF385C|ZNF385C","greenyellow"
"gene-C27H17orf113|C27H17orf113","turquoise"
"gene-NKIRAS2|NKIRAS2","red"
"gene-DNAJC7|DNAJC7","magenta"
"gene-CNP|CNP","blue"
"gene-P3H4|P3H4","blue"
"gene-KLHL10|KLHL10","red"
"gene-KLHL11|KLHL11","black"
"gene-NT5C3B|NT5C3B","grey"
"gene-FKBP10|FKBP10","salmon"
"gene-HAP1|HAP1","turquoise"
"gene-JUP|JUP","grey"
"gene-ACLY|ACLY","green"
"gene-LOC140680235|LOC140680235","tan"
"gene-LOC116806599|LOC116806599","darkgreen"
"gene-LOC100230285|LOC100230285","darkturquoise"
"gene-EIF1|EIF1","pink"
"gene-LOC100228906|LOC100228906","turquoise"
"gene-LOC101233334|LOC101233334","grey"
"gene-LOC100227535|LOC100227535","tan"
"gene-KRT23|KRT23","bisque4"
"gene-LOC100226488|LOC100226488","red"
"gene-KRT12|KRT12","red"
"gene-KRT222|KRT222","grey"
"gene-CCR7|CCR7","blue"
"gene-SMARCE1|SMARCE1","brown"
"gene-TOP2A|TOP2A","blue"
"gene-TNS4|TNS4","grey"
"gene-IGFBP4|IGFBP4","red"
"gene-LOC101233280|LOC101233280","red"
"gene-GJD3|GJD3","blue"
"gene-RARA|RARA","blue"
"gene-CDC6|CDC6","blue"
"gene-RAPGEFL1|RAPGEFL1","magenta"
"gene-WIPF2|WIPF2","turquoise"
"gene-CASC3|CASC3","steelblue"
"gene-MSL1|MSL1","blue"
"gene-THRA|THRA","lavenderblush3"
"gene-NR1D1|NR1D1","midnightblue"
"gene-CSF3|CSF3","blue"
"gene-MED24|MED24","brown"
"gene-PSMD3|PSMD3","purple"
"gene-GSDMA|GSDMA","blue"
"gene-ORMDL3|ORMDL3","purple"
"gene-GRB7|GRB7","darkorange2"
"gene-ZPBP2|ZPBP2","darkgreen"
"gene-IKZF3|IKZF3","midnightblue"
"gene-LRRC3C|LRRC3C","grey"
"gene-MIEN1|MIEN1","yellow"
"gene-ERBB2|ERBB2","turquoise"
"gene-PNMT|PNMT","sienna3"
"gene-PGAP3|PGAP3","brown4"
"gene-STARD3|STARD3","red"
"gene-PPP1R1B|PPP1R1B","darkorange2"
"gene-CDK12|CDK12","brown"
"gene-MED1|MED1","saddlebrown"
"gene-FBXL20|FBXL20","skyblue3"
"gene-CACNB1|CACNB1","midnightblue"
"gene-LOC140680696|LOC140680696","midnightblue"
"gene-PLXDC1|PLXDC1","grey"
"gene-FBXO47|FBXO47","midnightblue"
"gene-LOC140680697|LOC140680697","black"
"gene-RPL19|RPL19","pink"
"gene-LASP1|LASP1","salmon"
"gene-RPL23|RPL23","pink"
"gene-PLEKHM1|PLEKHM1","orange"
"gene-ARHGAP27|ARHGAP27","blue"
"gene-TMEM98|TMEM98","steelblue"
"gene-GRN|GRN","blue"
"gene-FAM171A2|FAM171A2","blue"
"gene-GPATCH8|GPATCH8","turquoise"
"gene-ITGA2B|ITGA2B","lightsteelblue1"
"gene-LOC140680739|LOC140680739","darkred"
"gene-FZD2|FZD2","grey"
"gene-MYO1D|MYO1D","black"
"gene-PSMD11|PSMD11","green"
"gene-CDK5R1|CDK5R1","salmon"
"gene-LOC121471215|LOC121471215","grey"
"gene-MAP3K14|MAP3K14","black"
"gene-FMNL1|FMNL1","blue"
"gene-LOC115490676|LOC115490676","yellow"
"gene-LOC115490677|LOC115490677","grey"
"gene-HEXIM1|HEXIM1","turquoise"
"gene-ACBD4|ACBD4","magenta"
"gene-PLCD3|PLCD3","turquoise"
"gene-NMT1|NMT1","brown"
"gene-DCAKD|DCAKD","magenta"
"gene-DNAAF19|DNAAF19","darkred"
"gene-EFTUD2|EFTUD2","brown"
"gene-GJC1|GJC1","red"
"gene-ADAM11|ADAM11","tan"
"gene-DBF4B|DBF4B","turquoise"
"gene-CCDC43|CCDC43","red"
"gene-NSF|NSF","brown"
"gene-LOC115490701|LOC115490701","lightyellow"
"gene-GOSR2|GOSR2","royalblue"
"gene-LOC100220754|LOC100220754","blue"
"gene-MRC2|MRC2","blue"
"gene-ITGB3|ITGB3","salmon"
"gene-LOC115490629|LOC115490629","grey"
"gene-TLK2|TLK2","salmon"
"gene-LOC140680733|LOC140680733","pink"
"gene-LOC140680732|LOC140680732","lightyellow"
"gene-ASIC2|ASIC2","grey"
"gene-LOC115490748|LOC115490748","grey"
"gene-SMARCD2|SMARCD2","darkgreen"
"gene-PSMC5|PSMC5","pink"
"gene-FTSJ3|FTSJ3","blue"
"gene-LOC115490639|LOC115490639","darkgreen"
"gene-SCN4A|SCN4A","red"
"gene-CD79B|CD79B","blue"
"gene-LOC140680729|LOC140680729","grey"
"gene-MAP1S|MAP1S","steelblue"
"gene-FCHO1|FCHO1","blue"
"gene-JAK3|JAK3","blue"
"gene-CCDC124|CCDC124","brown"
"gene-KCNN1|KCNN1","greenyellow"
"gene-OCLN|OCLN","yellow"
"gene-NR2F6|NR2F6","yellow"
"gene-LOC140680762|LOC140680762","turquoise"
"gene-USHBP1|USHBP1","turquoise"
"gene-BABAM1|BABAM1","yellow"
"gene-ANO8|ANO8","grey"
"gene-MRPL34|MRPL34","yellow"
"gene-DDA1|DDA1","grey60"
"gene-GTPBP3|GTPBP3","turquoise"
"gene-LOC116806695|LOC116806695","darkturquoise"
"gene-PLVAP|PLVAP","blue"
"gene-NDUFA13|NDUFA13","yellow"
"gene-GATAD2A|GATAD2A","greenyellow"
"gene-MAU2|MAU2","purple"
"gene-SUGP1|SUGP1","ivory"
"gene-TM6SF2|TM6SF2","yellow"
"gene-HAPLN4|HAPLN4","turquoise"
"gene-MEF2B|MEF2B","blue"
"gene-NR2C2AP|NR2C2AP","pink"
"gene-RFXANK|RFXANK","yellow"
"gene-BORCS8|BORCS8","yellow"
"gene-TMEM161A|TMEM161A","turquoise"
"gene-SLC25A42|SLC25A42","lightcyan"
"gene-ARMC6|ARMC6","green"
"gene-SUGP2|SUGP2","turquoise"
"gene-HOMER3|HOMER3","blue"
"gene-DDX49|DDX49","magenta"
"gene-COPE|COPE","yellow"
"gene-CRTC1|CRTC1","greenyellow"
"gene-LOC140680763|LOC140680763","grey"
"gene-GDF1|GDF1","steelblue"
"gene-COMP|COMP","yellow"
"gene-UPF1|UPF1","brown"
"gene-KLHL26|KLHL26","greenyellow"
"gene-TMEM59L|TMEM59L","tan"
"gene-CRLF1|CRLF1","grey"
"gene-REX1BD|REX1BD","yellow"
"gene-UBA52|UBA52","pink"
"gene-KXD1|KXD1","darkorange2"
"gene-FKBP8|FKBP8","magenta"
"gene-ELL|ELL","red"
"gene-ISYNA1|ISYNA1","blue"
"gene-SSBP4|SSBP4","brown"
"gene-LOC115490883|LOC115490883","blue"
"gene-GDF15|GDF15","blue"
"gene-LOC115490863|LOC115490863","blue"
"gene-LOC140680770|LOC140680770","blue"
"gene-PGPEP1|PGPEP1","blue"
"gene-LSM4|LSM4","blue"
"gene-JUND|JUND","pink"
"gene-CIST1|CIST1","blue"
"gene-PDE4C|PDE4C","palevioletred3"
"gene-NRTN|NRTN","grey"
"gene-MPV17L2|MPV17L2","yellow"
"gene-RAB3A|RAB3A","darkmagenta"
"gene-DUS3L|DUS3L","grey"
"gene-LOC115490831|LOC115490831","grey"
"gene-SHD|SHD","grey"
"gene-LOC121468081|LOC121468081","turquoise"
"gene-FSD1|FSD1","blue"
"gene-ATCAY|ATCAY","lavenderblush3"
"gene-DAPK3|DAPK3","steelblue"
"gene-ZBTB7A|ZBTB7A","salmon"
"gene-CREB3L3|CREB3L3","magenta"
"gene-LOC100224348|LOC100224348","midnightblue"
"gene-CTXN1|CTXN1","maroon"
"gene-LOC140680793|LOC140680793","grey"
"gene-NMRK2|NMRK2","blue"
"gene-EEF2|EEF2","green"
"gene-PIAS4|PIAS4","brown"
"gene-MAP2K2|MAP2K2","brown"
"gene-SIRT6|SIRT6","turquoise"
"gene-ANKRD24|ANKRD24","turquoise"
"gene-EBI3|EBI3","yellow"
"gene-TIMM44|TIMM44","brown"
"gene-LOC100227220|LOC100227220","blue"
"gene-LOC140680796|LOC140680796","brown"
"gene-YJU2|YJU2","magenta"
"gene-CNN2|CNN2","blue"
"gene-ARHGAP45|ARHGAP45","blue"
"gene-POLR2E|POLR2E","yellow"
"gene-GPX4|GPX4","yellow"
"gene-SBNO2|SBNO2","blue"
"gene-STK11|STK11","red"
"gene-CBARP|CBARP","blue"
"gene-ATP5F1D|ATP5F1D","yellow"
"gene-MIDN|MIDN","steelblue"
"gene-CIRBP|CIRBP","turquoise"
"gene-FAM174C|FAM174C","black"
"gene-LOC140680797|LOC140680797","black"
"gene-EFNA2|EFNA2","yellow"
"gene-LOC100220416|LOC100220416","lightpink4"
"gene-PWWP3A|PWWP3A","red"
"gene-NDUFS7|NDUFS7","yellow"
"gene-GAMT|GAMT","brown4"
"gene-DAZAP1|DAZAP1","pink"
"gene-APC2|APC2","blue"
"gene-RPS15|RPS15","pink"
"gene-PCSK4|PCSK4","purple"
"gene-C28H19orf25|C28H19orf25","yellow"
"gene-REEP6|REEP6","purple"
"gene-LOC140680759|LOC140680759","turquoise"
"gene-PLK5|PLK5","turquoise"
"gene-ADAMTSL5|ADAMTSL5","turquoise"
"gene-THOP1|THOP1","magenta"
"gene-SGTA|SGTA","turquoise"
"gene-SLC39A3|SLC39A3","brown"
"gene-DIRAS1|DIRAS1","greenyellow"
"gene-GNG7|GNG7","steelblue"
"gene-GADD45B|GADD45B","blue"
"gene-STAP2|STAP2","grey"
"gene-MPND|MPND","greenyellow"
"gene-CHAF1A|CHAF1A","blue"
"gene-SH3GL1|SH3GL1","green"
"gene-UBXN6|UBXN6","maroon"
"gene-HDGFL2|HDGFL2","yellow"
"gene-LOC115490840|LOC115490840","turquoise"
"gene-LOC115490839|LOC115490839","green"
"gene-SEMA6B|SEMA6B","white"
"gene-TNFAIP8L1|TNFAIP8L1","blue"
"gene-MYDGF|MYDGF","grey60"
"gene-LOC100226165|LOC100226165","mediumpurple3"
"gene-DPP9|DPP9","brown"
"gene-LOC115490841|LOC115490841","magenta"
"gene-LOC140680748|LOC140680748","yellow"
"gene-FEM1A|FEM1A","brown"
"gene-TICAM1|TICAM1","grey"
"gene-UHRF1|UHRF1","blue"
"gene-KDM4B|KDM4B","turquoise"
"gene-PTPRS|PTPRS","turquoise"
"gene-TINCR|TINCR","brown"
"gene-TPM4|TPM4","blue"
"gene-KLF2|KLF2","salmon"
"gene-RAB8A|RAB8A","brown"
"gene-CIB3|CIB3","turquoise"
"gene-FAM32A|FAM32A","yellow"
"gene-AP1M1|AP1M1","brown"
"gene-EPS15L1|EPS15L1","black"
"gene-C28H19orf44|C28H19orf44","grey"
"gene-CHERP|CHERP","brown"
"gene-ABCA7|ABCA7","turquoise"
"gene-WDR18|WDR18","turquoise"
"gene-GRIN3B|GRIN3B","yellow"
"gene-TMEM259|TMEM259","green"
"gene-ARID3A|ARID3A","turquoise"
"gene-R3HDM4|R3HDM4","turquoise"
"gene-MED16|MED16","turquoise"
"gene-LOC100224290|LOC100224290","blue"
"gene-PLPPR3|PLPPR3","lightyellow"
"gene-LOC115490872|LOC115490872","darkgreen"
"gene-PTBP1|PTBP1","royalblue"
"gene-MISP|MISP","grey"
"gene-PALM|PALM","palevioletred3"
"gene-FSTL3|FSTL3","black"
"gene-RNF126|RNF126","greenyellow"
"gene-FGF22|FGF22","palevioletred3"
"gene-POLRMT|POLRMT","grey"
"gene-HCN2|HCN2","steelblue"
"gene-CDC34|CDC34","blue"
"gene-TPGS1|TPGS1","turquoise"
"gene-BSG|BSG","yellow"
"gene-MADCAM1|MADCAM1","blue"
"gene-LOC100229925|LOC100229925","brown"
"gene-SHC2|SHC2","orange"
"gene-C2CD4C|C2CD4C","tan"
"gene-MIER2|MIER2","turquoise"
"gene-PLPP2|PLPP2","steelblue"
"gene-TLE2|TLE2","tan"
"gene-LOC100226230|LOC100226230","greenyellow"
"gene-LOC140680758|LOC140680758","turquoise"
"gene-TLE5|TLE5","greenyellow"
"gene-LOC140680757|LOC140680757","darkolivegreen"
"gene-GNA11|GNA11","brown"
"gene-LOC100225270|LOC100225270","darkorange"
"gene-S1PR4|S1PR4","blue"
"gene-NCLN|NCLN","brown"
"gene-MED26|MED26","yellowgreen"
"gene-LOC116806700|LOC116806700","magenta"
"gene-CELF5|CELF5","darkorange"
"gene-LOC121468066|LOC121468066","turquoise"
"gene-MICOS13|MICOS13","yellow"
"gene-LOC100229022|LOC100229022","turquoise"
"gene-LOC100227175|LOC100227175","turquoise"
"gene-SLC35E1|SLC35E1","brown"
"gene-SMIM7|SMIM7","turquoise"
"gene-TMEM38A|TMEM38A","royalblue"
"gene-CPAMD8|CPAMD8","midnightblue"
"gene-F2RL3|F2RL3","lightsteelblue1"
"gene-LOC115490877|LOC115490877","white"
"gene-SIN3B|SIN3B","black"
"gene-HAUS8|HAUS8","grey60"
"gene-USE1|USE1","black"
"gene-MYO9B|MYO9B","brown"
"gene-ACER1|ACER1","black"
"gene-ARHGEF18|ARHGEF18","black"
"gene-LOC101233818|LOC101233818","greenyellow"
"gene-IL12RB1|IL12RB1","blue"
"gene-MAST3|MAST3","blue"
"gene-LOC100219508|LOC100219508","blue"
"gene-INSR|INSR","grey"
"gene-PEX11G|PEX11G","red"
"gene-ARRDC2|ARRDC2","darkolivegreen"
"gene-PIK3R2|PIK3R2","salmon"
"gene-IFI30|IFI30","blue"
"gene-LOC105758935|LOC105758935","blue"
"gene-ACSBG2|ACSBG2","salmon"
"gene-MLLT1|MLLT1","blue"
"gene-ZNF414|ZNF414","blue"
"gene-LOC100218528|LOC100218528","salmon"
"gene-MYO1F|MYO1F","blue"
"gene-ADAMTS10|ADAMTS10","midnightblue"
"gene-ZAP70|ZAP70","blue"
"gene-PEAK3|PEAK3","blue"
"gene-JSRP1|JSRP1","midnightblue"
"gene-OAZ1|OAZ1","salmon4"
"gene-SF3A2|SF3A2","brown"
"gene-PLEKHJ1|PLEKHJ1","darkturquoise"
"gene-DOT1L|DOT1L","turquoise"
"gene-AP3D1|AP3D1","brown"
"gene-MOB3A|MOB3A","grey"
"gene-MKNK2|MKNK2","lightyellow"
"gene-LOC115490864|LOC115490864","cyan"
"gene-BTBD2|BTBD2","brown"
"gene-CSNK1G2|CSNK1G2","brown"
"gene-SCAMP4|SCAMP4","grey"
"gene-LOC100221315|LOC100221315","greenyellow"
"gene-LOC100229929|LOC100229929","brown"
"gene-ABHD17A|ABHD17A","yellow"
"gene-REXO1|REXO1","brown"
"gene-ATP8B3|ATP8B3","darkred"
"gene-TCF3|TCF3","blue"
"gene-MBD3|MBD3","steelblue"
"gene-NFIC|NFIC","red"
"gene-FZR1|FZR1","brown"
"gene-HMG20B|HMG20B","yellow"
"gene-TBXA2R|TBXA2R","blue"
"gene-MATK|MATK","blue"
"gene-PRAM1|PRAM1","blue"
"gene-LOC100217480|LOC100217480","ivory"
"gene-KANK3|KANK3","greenyellow"
"gene-UQCR11|UQCR11","yellow"
"gene-MEX3D|MEX3D","blue"
"gene-UNC13A|UNC13A","turquoise"
"gene-SMIM24|SMIM24","yellow"
"gene-SMIM44|SMIM44","turquoise"
"gene-DOHH|DOHH","green"
"gene-LOC115490876|LOC115490876","cyan"
"gene-LOC115490792|LOC115490792","grey"
"gene-MFSD12|MFSD12","grey"
"gene-GIPC3|GIPC3","turquoise"
"gene-CACTIN|CACTIN","green"
"gene-PIP5K1C|PIP5K1C","maroon"
"gene-TJP3|TJP3","yellow"
"gene-APBA3|APBA3","salmon"
"gene-MRPL54|MRPL54","yellow"
"gene-LOC140680765|LOC140680765","blue"
"gene-LOC100223311|LOC100223311","blue"
"gene-ELAVL1|ELAVL1","brown"
"gene-LOC100231934|LOC100231934","grey"
"gene-LOC140680768|LOC140680768","lightsteelblue1"
"gene-POLE4|POLE4","pink"
"gene-CD320|CD320","yellow"
"gene-NDUFA7|NDUFA7","yellow"
"gene-RPS28|RPS28","pink"
"gene-LOC115490860|LOC115490860","ivory"
"gene-ANGPTL4|ANGPTL4","green"
"gene-RAB11B|RAB11B","brown"
"gene-MARCHF2|MARCHF2","salmon"
"gene-LOC100224239|LOC100224239","black"
"gene-LOC115490794|LOC115490794","black"
"gene-LOC115490810|LOC115490810","turquoise"
"gene-CERS4|CERS4","blue"
"gene-TMPRSS9|TMPRSS9","grey"
"gene-LOC100223254|LOC100223254","turquoise"
"gene-LSM7|LSM7","brown"
"gene-SPPL2B|SPPL2B","brown"
"gene-TIMM13|TIMM13","yellow"
"gene-LMNB2|LMNB2","salmon"
"gene-RPL36|RPL36","pink"
"gene-SLC1A6|SLC1A6","blue"
"gene-LONP1|LONP1","brown"
"gene-RANBP3|RANBP3","black"
"gene-LOC140680798|LOC140680798","grey"
"gene-KLHL33|KLHL33","turquoise"
"gene-NDUFA11|NDUFA11","yellow"
"gene-LOC100222319|LOC100222319","blue"
"gene-LOC140680794|LOC140680794","thistle1"
"gene-LOC140680782|LOC140680782","lavenderblush3"
"gene-LOC140680755|LOC140680755","black"
"gene-LOC121468884|LOC121468884","turquoise"
"gene-LOC140680792|LOC140680792","turquoise"
"gene-LOC140680781|LOC140680781","grey"
"gene-LOC140680786|LOC140680786","brown"
"gene-LOC140680790|LOC140680790","black"
"gene-LOC140680860|LOC140680860","thistle2"
"gene-LOC140680844|LOC140680844","yellowgreen"
"gene-LOC140680807|LOC140680807","red"
"gene-LOC140680840|LOC140680840","darkorange"
"gene-LOC140680832|LOC140680832","paleturquoise"
"gene-LOC140680836|LOC140680836","orange"
"gene-LOC116807510|LOC116807510","orange"
"gene-LOC140680845|LOC140680845","turquoise"
"gene-LOC140680809|LOC140680809","navajowhite2"
"gene-LOC116807547|LOC116807547","turquoise"
"gene-LOC140680810|LOC140680810","orange"
"gene-LOC140680868|LOC140680868","orange"
"gene-LOC140680813|LOC140680813","magenta"
"gene-LOC140680843|LOC140680843","orange"
"gene-LOC115493297|LOC115493297","grey"
"gene-LOC140680815|LOC140680815","turquoise"
"gene-LOC100226112|LOC100226112","purple"
"gene-LOC140680818|LOC140680818","magenta"
"gene-LOC140680805|LOC140680805","grey"
"gene-LOC140680839|LOC140680839","orange"
"gene-LOC140680817|LOC140680817","magenta"
"gene-LOC140680853|LOC140680853","orange"
"gene-LOC140680871|LOC140680871","orange"
"gene-LOC140680863|LOC140680863","turquoise"
"gene-LOC140680847|LOC140680847","orange"
"gene-LOC140680841|LOC140680841","orange"
"gene-LOC140680862|LOC140680862","orange"
"gene-LOC140680842|LOC140680842","orange"
"gene-LOC140680859|LOC140680859","orange"
"gene-LOC140680848|LOC140680848","midnightblue"
"gene-LOC140680837|LOC140680837","turquoise"
"gene-LOC115491921|LOC115491921","turquoise"
"gene-LOC140680249|LOC140680249","navajowhite2"
"gene-CSAD|CSAD","magenta"
"gene-ZNF740|ZNF740","grey"
"gene-LOC115491348|LOC115491348","salmon4"
"gene-RARG|RARG","orange"
"gene-MFSD5|MFSD5","blue"
"gene-SPRYD3|SPRYD3","yellow"
"gene-TNS2|TNS2","turquoise"
"gene-EIF4B|EIF4B","purple"
"gene-LOC101233849|LOC101233849","turquoise"
"gene-KRT18|KRT18","turquoise"
"gene-KRT8|KRT8","magenta"
"gene-LOC100224644|LOC100224644","grey"
"gene-LOC115491353|LOC115491353","tan"
"gene-BCDIN3D|BCDIN3D","yellow"
"gene-AQP5|AQP5","tan"
"gene-SLC4A8|SLC4A8","salmon"
"gene-CELA1|CELA1","tan"
"gene-LOC115491510|LOC115491510","blue"
"gene-GALNT6|GALNT6","midnightblue"
"gene-BIN2|BIN2","blue"
"gene-SMAGP|SMAGP","greenyellow"
"gene-DAZAP2|DAZAP2","yellow"
"gene-POU6F1|POU6F1","cyan"
"gene-TFCP2|TFCP2","grey"
"gene-DTX3|DTX3","turquoise"
"gene-KIF5A|KIF5A","violet"
"gene-PIP4K2C|PIP4K2C","turquoise"
"gene-DCTN2|DCTN2","yellow"
"gene-MARS1|MARS1","turquoise"
"gene-DDIT3|DDIT3","turquoise"
"gene-CSRNP2|CSRNP2","grey"
"gene-LOC140680819|LOC140680819","turquoise"
"gene-AGAP2|AGAP2","blue"
"gene-OS9|OS9","saddlebrown"
